22.905 0.0925305
22.935 0.0907685
22.965 0.0890119
22.995 0.0872616
23.025 0.0855183
23.055 0.083783
23.085 0.0820563
23.115 0.0803389
23.145 0.078632
23.175 0.0769359
23.205 0.0752514
23.235 0.0735794
23.265 0.0719204
23.295 0.0702751
23.325 0.0686441
23.355 0.0670282
23.385 0.0654279
23.415 0.0638437
23.445 0.0622763
23.475 0.0607261
23.505 0.0591938
23.535 0.0576797
23.565 0.0561843
23.595 0.0547082
23.625 0.0532516
23.655 0.0518151
23.685 0.050399
23.715 0.0490035
23.745 0.0476291
23.775 0.0462761
23.805 0.0449448
23.835 0.0436353
23.865 0.042348
23.895 0.041083
23.925 0.0398406
23.955 0.0386208
23.985 0.0374239
24.015 0.0362498
24.045 0.0350989
24.075 0.033971
24.105 0.0328663
24.135 0.0317848
24.165 0.0307265
24.195 0.0296913
24.225 0.0286794
24.255 0.0276905
24.285 0.0267247
24.315 0.0257818
24.345 0.0248618
24.375 0.0239645
24.405 0.0230898
24.435 0.0222374
24.465 0.0214074
24.495 0.0205994
24.525 0.0198133
24.555 0.0190488
24.585 0.0183057
24.615 0.0175838
24.645 0.0168828
24.675 0.0162024
24.705 0.0155424
24.735 0.0149025
24.765 0.0142824
24.795 0.0136818
24.825 0.0131003
24.855 0.0125377
24.885 0.0119935
24.915 0.0114676
24.945 0.0109595
24.975 0.0104688
25.005 0.00999532
25.035 0.00953859
25.065 0.00909827
25.095 0.008674
25.125 0.00826541
25.155 0.00787214
25.185 0.00749383
25.215 0.00713008
25.245 0.00678055
25.275 0.00644484
25.305 0.00612262
25.335 0.00581348
25.365 0.00551709
25.395 0.00523306
25.425 0.00496104
25.455 0.00470066
25.485 0.00445157
25.515 0.00421343
25.545 0.00398587
25.575 0.00376855
25.605 0.00356114
25.635 0.0033633
25.665 0.0031747
25.695 0.00299501
25.725 0.00282391
25.755 0.0026611
25.785 0.00250625
25.815 0.00235908
25.845 0.00221928
25.875 0.00208658
25.905 0.00196067
25.935 0.0018413
25.965 0.00172819
25.995 0.00162108
26.025 0.00151971
26.055 0.00142384
26.085 0.00133322
26.115 0.00124763
26.145 0.00116683
26.175 0.00109061
26.205 0.00101875
26.235 0.000951048
26.265 0.0008873
26.295 0.000827319
26.325 0.000770916
26.355 0.000717914
26.385 0.000668141
26.415 0.00062143
26.445 0.000577622
26.475 0.000536564
26.505 0.00049811
26.535 0.000462118
26.565 0.000428453
26.595 0.000396986
26.625 0.000367594
26.655 0.000340159
26.685 0.000314567
26.715 0.000290712
26.745 0.00026849
26.775 0.000247805
26.805 0.000228563
26.835 0.000210676
26.865 0.00019406
26.895 0.000178636
26.925 0.000164328
26.955 0.000151066
26.985 0.00013878
27.015 0.000127408
27.045 0.000116888
27.075 0.000107165
27.105 9.81831e-05
27.135 8.9893e-05
27.165 8.22466e-05
27.195 7.5199e-05
27.225 6.87079e-05
27.255 6.27338e-05
27.285 5.72395e-05
27.315 5.21901e-05
27.345 4.75531e-05
27.375 4.32978e-05
27.405 3.93957e-05
27.435 3.582e-05
27.465 3.2546e-05
27.495 2.95504e-05
27.525 2.68115e-05
27.555 2.43093e-05
27.585 2.20248e-05
27.615 1.99409e-05
27.645 1.80412e-05
27.675 1.63108e-05
27.705 1.47358e-05
27.735 1.33033e-05
27.765 1.20014e-05
27.795 1.0819e-05
27.825 9.74612e-06
27.855 8.77323e-06
27.885 7.89171e-06
27.915 7.09359e-06
27.945 6.37152e-06
27.975 5.71877e-06
28.005 5.12913e-06
28.035 4.59689e-06
28.065 4.11686e-06
28.095 3.68423e-06
28.125 3.29462e-06
28.155 2.94404e-06
28.185 2.62881e-06
28.215 2.34558e-06
28.245 2.09131e-06
28.275 1.86322e-06
28.305 1.65876e-06
28.335 1.47563e-06
28.365 1.31174e-06
28.395 1.16517e-06
28.425 1.0342e-06
28.455 9.17258e-07
28.485 8.12927e-07
28.515 7.19918e-07
28.545 6.37068e-07
28.575 5.63324e-07
28.605 4.97739e-07
28.635 4.39455e-07
28.665 3.877e-07
28.695 3.4178e-07
28.725 3.01068e-07
28.755 2.65003e-07
28.785 2.33079e-07
28.815 2.04844e-07
28.845 1.79891e-07
28.875 1.57857e-07
28.905 1.38414e-07
28.935 1.21273e-07
28.965 1.06172e-07
28.995 9.28802e-08
29.025 8.11893e-08
29.055 7.09149e-08
29.085 6.18927e-08
29.115 5.39764e-08
29.145 4.70361e-08
29.175 4.09562e-08
29.205 3.56344e-08
29.235 3.098e-08
29.265 2.69125e-08
29.295 2.33607e-08
29.325 2.02618e-08
29.355 1.75603e-08
29.385 1.5207e-08
29.415 1.31587e-08
29.445 1.13774e-08
29.475 9.82947e-09
29.505 8.48547e-09
29.535 7.31946e-09
29.565 6.3087e-09
29.595 5.43323e-09
29.625 4.67555e-09
29.655 4.02035e-09
29.685 3.45422e-09
29.715 2.96547e-09
29.745 2.54385e-09
29.775 2.18045e-09
29.805 1.86747e-09
29.835 1.59815e-09
29.865 1.36658e-09
29.895 1.16764e-09
29.925 9.96859e-10
29.955 8.5038e-10
29.985 7.24847e-10
30.015 0
